candidate,dataset_period,ym,trades,pnl_pts,exp_pts,exp_sg
PREFADE-F,SPX500_TRAIN,2013-11,6,9.999221782551103,1.6665369637585172,0.9633690365970661
PREFADE-F,SPX500_TRAIN,2013-12,7,-18.032050844132527,-2.576007263447504,-1.9130295132707318
PREFADE-F,SPX500_TRAIN,2014-01,2,8.265313648672873,4.132656824336436,1.7596320562298713
PREFADE-F,SPX500_TRAIN,2014-02,5,1.3670035661361908,0.27340071322723813,0.18902932699248165
PREFADE-F,SPX500_TRAIN,2014-03,7,-15.106594148154727,-2.158084878307818,-1.8713833722863238
PREFADE-F,SPX500_TRAIN,2014-04,11,-5.229854122667575,-0.47544128387887047,-0.22171473258975646
PREFADE-F,SPX500_TRAIN,2014-05,12,6.045332458727216,0.5037777048939347,0.39545968740120957
PREFADE-F,SPX500_TRAIN,2014-06,6,-0.5781504100893926,-0.09635840168156544,0.03244062183678328
PREFADE-F,SPX500_TRAIN,2014-07,12,-6.51146629843015,-0.5426221915358459,-0.7878032991264184
PREFADE-F,SPX500_TRAIN,2014-08,4,3.0219130176167255,0.7554782544041814,0.9832082413691468
PREFADE-F,SPX500_TRAIN,2014-09,8,6.8330800465064385,0.8541350058133048,0.058859189500411135
PREFADE-F,SPX500_TRAIN,2014-10,4,-0.9176872531261324,-0.2294218132815331,0.5242951959088662
PREFADE-F,SPX500_TRAIN,2014-11,9,2.0582581594258045,0.22869535104731162,0.2796223892330306
PREFADE-F,SPX500_TRAIN,2014-12,7,-9.4057197555951,-1.3436742507993,-0.8241775776311719
PREFADE-F,SPX500_VAL,2015-01,2,-1.9941685469257209,-0.9970842734628604,-0.10196545667768575
PREFADE-F,SPX500_VAL,2015-02,5,6.125169252752357,1.2250338505504714,0.005088497518072455
PREFADE-F,SPX500_VAL,2015-03,9,-13.915169525634155,-1.546129947292684,-1.441028067483048
PREFADE-F,SPX500_VAL,2015-04,5,-3.2434101693156663,-0.6486820338631333,-0.6250701196825561
PREFADE-F,SPX500_VAL,2015-05,6,3.407134802791461,0.5678558004652435,1.1578509168948068
PREFADE-F,SPX500_VAL,2015-06,5,-11.824143678622931,-2.3648287357245863,-1.6193608495595455
PREFADE-F,SPX500_VAL,2015-07,9,15.005316072073128,1.6672573413414586,0.8527102044317407
PREFADE-F,SPX500_VAL,2015-08,3,-11.64617402595195,-3.88205800865065,-1.2311225864434783
PREFADE-F,SPX500_VAL,2015-09,4,39.88391660517709,9.970979151294273,1.6534078114681938
PREFADE-F,SPX500_VAL,2015-10,7,12.892157784757046,1.8417368263938638,1.0473570148531797
PREFADE-F,SPX500_VAL,2015-11,6,-10.319195055100408,-1.7198658425167348,-0.32675635994247787
PREFADE-F,SPX500_VAL,2015-12,3,13.908662716400158,4.636220905466719,1.5646081601957527
PREFADE-F,SPX500_VAL,2016-01,2,-0.7648675037773955,-0.38243375188869777,0.5359686858699096
PREFADE-F,SPX500_VAL,2016-02,5,5.649727552542117,1.1299455105084235,0.10207059301032695
PREFADE-F,SPX500_VAL,2016-03,5,-13.043196600101055,-2.608639320020211,-1.277212704380735
PREFADE-F,SPX500_VAL,2016-04,2,-2.651596551098237,-1.3257982755491184,-0.6492443715194011
PREFADE-F,SPX500_VAL,2016-05,3,4.689954727872191,1.5633182426240637,0.3804553145239539
PREFADE-F,SPX500_VAL,2016-06,5,-1.509233181419404,-0.3018466362838808,-0.5171550049844876
PREFADE-F,SPX500_VAL,2016-07,5,-13.188906768047218,-2.6377813536094434,-0.5833421251272981
PREFADE-F,SPX500_VAL,2016-08,6,5.47539354450555,0.912565590750925,0.16712012160956605
PREFADE-F,SPX500_VAL,2016-09,6,11.623239198609554,1.9372065331015922,0.38537081382979294
PREFADE-F,SPX500_VAL,2016-10,8,1.9236640157191687,0.24045800196489608,0.006423242998680884
PREFADE-F,SPX500_VAL,2016-11,6,13.77364655568772,2.2956077592812867,0.9101566761284884
PREFADE-F,SPX500_VAL,2016-12,11,2.092539818273508,0.19023089257031892,-0.17429146017937033
PREFADE-F,SPX500_VAL,2017-01,8,-5.0738381985693195,-0.6342297748211649,-0.3797604359226614
PREFADE-F,SPX500_VAL,2017-02,5,0.366707513925121,0.0733415027850242,-0.24885489304301248
PREFADE-F,SPX500_VAL,2017-03,2,5.418600429004073,2.7093002145020364,1.4602996324497937
PREFADE-F,SPX500_VAL,2017-04,7,-10.200068581345477,-1.4571526544779252,-0.6239604517399863
PREFADE-F,SPX500_VAL,2017-05,5,12.653597406950666,2.5307194813901335,1.4784521558476593
PREFADE-F,SPX500_VAL,2017-06,4,0.3214827424944815,0.08037068562362037,0.7394529356097664
PREFADE-F,SPX500_VAL,2017-07,5,-5.242319398220843,-1.0484638796441685,-0.9816661631025557
PREFADE-F,SPX500_VAL,2017-08,2,3.7027356488847545,1.8513678244423772,1.8603517088571278
PREFADE-F,SPX500_VAL,2017-09,5,8.731031791712667,1.7462063583425333,2.013850997763952
PREFADE-F,SPX500_VAL,2017-10,7,-3.135675626200282,-0.44795366088575456,-0.6724547951952291
PREFADE-F,SPX500_VAL,2017-11,6,6.186831868046738,1.0311386446744564,-0.1897343859021945
PREFADE-F,SPX500_VAL,2017-12,5,-4.556251727278777,-0.9112503454557555,-0.3715701694577371
PREFADE-F,SPX500_VAL,2018-01,5,-2.61268170597441,-0.522536341194882,-0.05040639059551673
PREFADE-F,SPX500_VAL,2018-02,3,-10.100267202829855,-3.366755734276618,-1.2964942217080033
PREFADE-F,SPX500_VAL,2018-03,8,47.00314466516784,5.87539308314598,1.0653879382654687
PREFADE-F,SPX500_VAL,2018-04,2,-15.34058983062232,-7.67029491531116,-2.500000000000017
PREFADE-F,SPX500_VAL,2018-05,6,-17.64018298420251,-2.940030497367085,-1.000893486376752
PREFADE-F,SPX500_VAL,2018-06,3,-23.048136913702365,-7.682712304567455,-2.5000000000000355
PREFADE-F,SPX500_VAL,2018-07,3,0.7241767941150101,0.24139226470500338,0.27238701815073063
PREFADE-F,SPX500_VAL,2018-09,2,6.005084177604203,3.0025420888021017,1.9472991671561788
PREFADE-F,SPX500_VAL,2018-10,4,17.50168377294358,4.375420943235895,0.03919349296340968
PREFADE-F,SPX500_VAL,2018-11,3,7.625327144849507,2.5417757149498357,0.40963781838399643
PREFADE-F,SPX500_VAL,2018-12,3,-5.321332151600018,-1.7737773838666726,-0.13598942759049523
PREFADE-F,SPX500_vault_2019_20,2019-01,3,-14.51634180129804,-4.83878060043268,-1.0719111934912933
PREFADE-F,SPX500_vault_2019_20,2019-02,2,-2.2762567732538628,-1.1381283866269314,-0.42794716310243264
PREFADE-F,SPX500_vault_2019_20,2019-03,3,-3.7026315854245695,-1.2342105284748566,-1.1370913155709175
PREFADE-F,SPX500_vault_2019_20,2019-04,3,11.634347109143164,3.878115703047721,1.8126181580049538
PREFADE-F,SPX500_vault_2019_20,2019-05,5,-6.036609323972698,-1.2073218647945396,-0.2833340870112343
PREFADE-F,SPX500_vault_2019_20,2019-06,1,6.742677640974762,6.742677640974762,1.372174594322567
PREFADE-F,SPX500_vault_2019_20,2019-07,6,-7.086808722478963,-1.1811347870798272,-0.1038911252461953
PREFADE-F,SPX500_vault_2019_20,2019-08,2,4.220550253393867,2.1102751266969335,-0.6589211888342313
PREFADE-F,SPX500_vault_2019_20,2019-09,2,5.418006548905851,2.7090032744529253,1.4014111357183123
PREFADE-F,SPX500_vault_2019_20,2019-10,5,2.9356347535240275,0.5871269507048055,0.7212949039400577
PREFADE-F,SPX500_vault_2019_20,2019-11,2,3.640887982687218,1.820443991343609,2.148208422837951
PREFADE-F,SPX500_vault_2019_20,2019-12,7,-11.161233363022347,-1.5944619090031924,-0.6115508296509985
PREFADE-F,SPX500_vault_2019_20,2020-01,1,5.194193237495256,5.194193237495256,1.9446460511725978
PREFADE-F,SPX500_vault_2019_20,2020-02,1,6.599999999999909,6.599999999999909,1.3974151082315207
PREFADE-F,SPX500_vault_2019_20,2020-03,4,93.55423138731294,23.388557846828235,0.7068673399636115
PREFADE-F,SPX500_vault_2019_20,2020-04,4,-63.522219026969196,-15.880554756742299,-1.6128882266749738
PREFADE-S,NAS100_2026,2026-03,10,7.108326078247046,0.7108326078247046,-0.35035350447042807
PREFADE-S,NAS100_2026,2026-04,14,-67.27443491264057,-4.805316779474326,-0.29691436693326406
PREFADE-S,NAS100_2026,2026-05,14,542.2997698481886,38.73569784629918,0.8053195608760912
PREFADE-S,NAS100_2026,2026-06,9,761.1161572167111,84.5684619129679,1.133349418328155
PREFADE-S,NAS100_2026,2026-07,7,201.40662997855907,28.772375711222725,0.10485928906508514
PREFADE-S,NAS100_2026,2026-08,11,-497.1690605990516,-45.197187327186505,-0.8247982954705922
PREFADE-S,NAS100_2026,2026-09,2,40.63145655860717,20.315728279303585,0.31371074540621735
PREFADE-S,NAS100_TRAIN,2005-01,13,25.50175440612543,1.9616734158558022,1.3550391217596032
PREFADE-S,NAS100_TRAIN,2005-02,21,4.591098176147852,0.21862372267370725,-0.07498544554625049
PREFADE-S,NAS100_TRAIN,2005-03,22,-2.4835890483348066,-0.11289041128794576,-0.013525958612471523
PREFADE-S,NAS100_TRAIN,2005-04,22,5.032603381283479,0.22875469914924906,0.40307981095869594
PREFADE-S,NAS100_TRAIN,2005-05,17,24.544204082900478,1.4437767107588517,0.9131700036614625
PREFADE-S,NAS100_TRAIN,2005-06,16,9.586203305653271,0.5991377066033294,0.49854622849737196
PREFADE-S,NAS100_TRAIN,2005-07,17,18.898245018888474,1.111661471699322,0.3819411906557738
PREFADE-S,NAS100_TRAIN,2005-08,17,0.4644938236053804,0.02732316609443414,0.08021644865298004
PREFADE-S,NAS100_TRAIN,2005-09,13,13.881640540849958,1.0678185031423044,0.7637541963075318
PREFADE-S,NAS100_TRAIN,2005-10,17,12.951060508675482,0.7618270887456166,0.4213214414989802
PREFADE-S,NAS100_TRAIN,2005-11,28,12.931667323391366,0.46184526154969163,0.3065097123354216
PREFADE-S,NAS100_TRAIN,2005-12,17,8.230824223923037,0.48416613081900217,0.3529342735495143
PREFADE-S,NAS100_TRAIN,2006-01,16,23.270304523700133,1.4543940327312583,0.9356755276170995
PREFADE-S,NAS100_TRAIN,2006-02,14,2.338904969594523,0.1670646406853231,0.2195219649735806
PREFADE-S,NAS100_TRAIN,2006-03,17,-4.571013677192923,-0.26888315748193664,-0.3033405574161814
PREFADE-S,NAS100_TRAIN,2006-04,25,20.096631502234686,0.8038652600893874,0.7539368548287473
PREFADE-S,NAS100_TRAIN,2006-05,13,-7.962582040200232,-0.6125063107846332,-0.4228578210506395
PREFADE-S,NAS100_TRAIN,2006-06,18,22.131960823444842,1.229553379080269,0.6189693096910217
PREFADE-S,NAS100_TRAIN,2006-07,25,-6.84106815540963,-0.2736427262163852,0.024500613751917467
PREFADE-S,NAS100_TRAIN,2006-08,21,-14.265821398259504,-0.6793248284885478,-0.6179403561272946
PREFADE-S,NAS100_TRAIN,2006-09,19,-5.448323205557244,-0.28675385292406547,-0.14662350061729565
PREFADE-S,NAS100_TRAIN,2006-10,20,-0.9731191085872979,-0.04865595542936489,-0.16115158780163247
PREFADE-S,NAS100_TRAIN,2006-11,22,8.832557461390252,0.4014798846086478,0.25899243742515166
PREFADE-S,NAS100_TRAIN,2006-12,22,-3.937424763694935,-0.1789738528952243,-0.3142375041153036
PREFADE-S,NAS100_TRAIN,2007-01,18,20.478138662418814,1.1376743701343786,0.7596785246981347
PREFADE-S,NAS100_TRAIN,2007-02,14,-7.903296057924763,-0.564521146994626,-0.7202248960793745
PREFADE-S,NAS100_TRAIN,2007-03,21,32.66656977568232,1.555550941699158,0.7907923232470273
PREFADE-S,NAS100_TRAIN,2007-04,19,-5.2326363003596725,-0.27540191054524593,-0.3024007399332693
PREFADE-S,NAS100_TRAIN,2007-05,22,32.85852221257619,1.4935691914807359,0.9333743144903438
PREFADE-S,NAS100_TRAIN,2007-06,14,-2.1402921644917114,-0.15287801174940796,0.1858296506497385
PREFADE-S,NAS100_TRAIN,2007-07,13,31.313044005712072,2.4086956927470826,1.08005020854281
PREFADE-S,NAS100_TRAIN,2007-08,16,43.382005891345216,2.711375368209076,0.709225290337407
PREFADE-S,NAS100_TRAIN,2007-09,15,-14.795249160339608,-0.9863499440226405,-0.0320794212488298
PREFADE-S,NAS100_TRAIN,2007-10,16,-3.690527180524441,-0.23065794878277757,-0.054310753766858455
PREFADE-S,NAS100_TRAIN,2007-11,10,2.482842999536615,0.2482842999536615,0.03392831459903154
PREFADE-S,NAS100_TRAIN,2007-12,18,-10.20842721955296,-0.5671348455307199,-0.5866250401091394
PREFADE-S,NAS100_TRAIN,2008-01,21,41.51348257510199,1.9768325035762853,0.3592737794845708
PREFADE-S,NAS100_TRAIN,2008-02,18,13.150485286249705,0.7305825159027614,0.1526742206777839
PREFADE-S,NAS100_TRAIN,2008-03,11,1.4454294503275378,0.13140267730250343,0.15179016597061568
PREFADE-S,NAS100_TRAIN,2008-04,17,45.50230579784966,2.676606223402921,0.6378928376266425
PREFADE-S,NAS100_TRAIN,2008-05,16,7.1373100125688325,0.44608187578555203,0.278915799649172
PREFADE-S,NAS100_TRAIN,2008-06,17,-36.61130890223876,-2.153606406014045,-0.4759230493628063
PREFADE-S,NAS100_TRAIN,2008-07,14,0.8716864255509336,0.06226331611078097,-0.017314505944895364
PREFADE-S,NAS100_TRAIN,2008-08,24,28.20857251384541,1.175357188076892,0.6785676383239295
PREFADE-S,NAS100_TRAIN,2008-09,17,7.460467917331698,0.43885105396068813,0.09012400990986465
PREFADE-S,NAS100_TRAIN,2008-10,12,88.79101574355695,7.39925131196308,1.0814376149724847
PREFADE-S,NAS100_TRAIN,2008-11,10,52.70381896526487,5.270381896526487,0.7512548778030436
PREFADE-S,NAS100_TRAIN,2008-12,10,22.34558484459103,2.234558484459103,0.7087436824963913
PREFADE-S,NAS100_TRAIN,2009-01,10,-12.127629449834103,-1.2127629449834103,-0.2971957439392229
PREFADE-S,NAS100_TRAIN,2009-02,11,15.160913405941756,1.3782648550856142,0.016943208465699886
PREFADE-S,NAS100_TRAIN,2009-03,11,33.47860510486953,3.0435095549881392,0.901575646015074
PREFADE-S,NAS100_TRAIN,2009-04,10,25.825746125177602,2.58257461251776,0.5851715424748332
PREFADE-S,NAS100_TRAIN,2009-05,9,27.10970121177138,3.012189023530153,0.630511528062955
PREFADE-S,NAS100_TRAIN,2009-06,14,9.764218556847936,0.6974441826319955,0.09301076465898235
PREFADE-S,NAS100_TRAIN,2009-07,14,25.31723704822184,1.8083740748729886,0.8132015369419922
PREFADE-S,NAS100_TRAIN,2009-08,10,-16.1765432362954,-1.6176543236295402,-0.5775173763615218
PREFADE-S,NAS100_TRAIN,2009-09,11,17.964011191746522,1.633091926522411,0.3768207279350759
PREFADE-S,NAS100_TRAIN,2009-10,13,19.803298737525665,1.523330672117359,0.5573835821935582
PREFADE-S,NAS100_TRAIN,2009-11,6,-25.753306798829044,-4.292217799804841,-1.215108127235262
PREFADE-S,NAS100_TRAIN,2009-12,6,11.990963504331376,1.9984939173885625,0.6645053900727663
PREFADE-S,NAS100_TRAIN,2010-01,10,2.8148731485257485,0.28148731485257483,0.1114086704049821
PREFADE-S,NAS100_TRAIN,2010-02,13,3.220058780003228,0.24769682923101755,0.22951780268435387
PREFADE-S,NAS100_TRAIN,2010-03,16,14.090104844065763,0.8806315527541102,0.38225993935069813
PREFADE-S,NAS100_TRAIN,2010-04,12,15.96218420363516,1.3301820169695968,0.47540501790666867
PREFADE-S,NAS100_TRAIN,2010-05,11,-31.185157921439895,-2.835014356494536,-0.48357201034019287
PREFADE-S,NAS100_TRAIN,2010-06,11,4.136096626163862,0.37600878419671474,0.5955276817963345
PREFADE-S,NAS100_TRAIN,2010-07,20,14.508054790388996,0.7254027395194498,0.13045351975929748
PREFADE-S,NAS100_TRAIN,2010-08,15,13.069418525777564,0.8712945683851709,0.39657863872400073
PREFADE-S,NAS100_TRAIN,2010-09,13,12.0304548427398,0.9254196032876769,0.19003030806590746
PREFADE-S,NAS100_TRAIN,2010-10,19,-1.1456730561776567,-0.06029858190408719,-0.09718106223071835
PREFADE-S,NAS100_TRAIN,2010-11,12,-19.03744587814799,-1.5864538231789993,-0.12537280875393128
PREFADE-S,NAS100_TRAIN,2010-12,12,13.949316239558357,1.1624430199631963,0.1421844885231062
PREFADE-S,NAS100_TRAIN,2011-01,14,23.44999949913563,1.6749999642239735,0.9252553098868704
PREFADE-S,NAS100_TRAIN,2011-02,13,7.7015984176691745,0.5924306475130134,-0.09983107927723046
PREFADE-S,NAS100_TRAIN,2011-03,8,14.763826300565597,1.8454782875706996,0.4310847225912044
PREFADE-S,NAS100_TRAIN,2011-04,10,15.949773855103558,1.5949773855103557,0.6720618871622672
PREFADE-S,NAS100_TRAIN,2011-05,13,37.060694940841586,2.850822687757045,0.5514525573612608
PREFADE-S,NAS100_TRAIN,2011-06,10,36.54957405893492,3.654957405893492,0.8748246846326531
PREFADE-S,NAS100_TRAIN,2011-07,12,29.29841446610226,2.441534538841855,0.32961913594324715
PREFADE-S,NAS100_TRAIN,2011-08,11,31.331220534480053,2.848292775861823,0.3524072153028754
PREFADE-S,NAS100_TRAIN,2011-09,10,29.164305562531354,2.916430556253135,0.015860719835397497
PREFADE-S,NAS100_TRAIN,2011-10,9,20.209917358722123,2.245546373191347,0.5203016991223721
PREFADE-S,NAS100_TRAIN,2011-11,9,-64.67095215564768,-7.18566135062752,-1.0703326862768259
PREFADE-S,NAS100_TRAIN,2011-12,14,-28.391732408560074,-2.0279808863257194,-0.22251250681981932
PREFADE-S,NAS100_TRAIN,2012-01,10,3.8357643747517614,0.3835764374751761,-0.02657549969328634
PREFADE-S,NAS100_TRAIN,2012-02,8,1.677078826536217,0.20963485331702714,0.13987856570119478
PREFADE-S,NAS100_TRAIN,2012-03,16,16.426132971259904,1.026633310703744,-0.059708710093079084
PREFADE-S,NAS100_TRAIN,2012-04,10,13.655511269448652,1.3655511269448652,0.21164452716995358
PREFADE-S,NAS100_TRAIN,2012-05,17,60.72785754438155,3.5722269143753853,0.9648208221103431
PREFADE-S,NAS100_TRAIN,2012-06,15,5.105203922369128,0.3403469281579419,0.28872900198158435
PREFADE-S,NAS100_TRAIN,2012-07,14,-50.27144579646847,-3.590817556890605,-0.6786144720037529
PREFADE-S,NAS100_TRAIN,2012-08,21,-19.445042253427346,-0.9259543930203498,-0.09619036996752207
PREFADE-S,NAS100_TRAIN,2012-09,11,11.808167151054022,1.073469741004911,0.20848270049235532
PREFADE-S,NAS100_TRAIN,2012-10,10,25.09094914661273,2.509094914661273,0.41082430727803326
PREFADE-S,NAS100_TRAIN,2012-11,20,-30.89603638208655,-1.5448018191043276,-0.1271129877976563
PREFADE-S,NAS100_TRAIN,2012-12,16,-7.519408036449477,-0.4699630022780923,0.05617445778290284
PREFADE-S,NAS100_TRAIN,2013-01,15,-12.52466613938941,-0.8349777426259607,-0.33778779722614105
PREFADE-S,NAS100_TRAIN,2013-02,14,-0.4252941698964605,-0.030378154992604323,-0.15359175803794672
PREFADE-S,NAS100_TRAIN,2013-03,14,5.448185870697671,0.3891561336212622,0.20091911932480658
PREFADE-S,NAS100_TRAIN,2013-04,17,0.9535757829080467,0.05609269311223804,0.5410477246377525
PREFADE-S,NAS100_TRAIN,2013-05,19,20.35942826345081,1.0715488559710953,-0.08482656813032925
PREFADE-S,NAS100_TRAIN,2013-06,12,-32.336576774920104,-2.694714731243342,-0.9710346341344835
PREFADE-S,NAS100_TRAIN,2013-07,14,29.38881730546518,2.0992012361046557,0.5525770513086165
PREFADE-S,NAS100_TRAIN,2013-08,13,14.526489296404634,1.1174222535695872,0.18235736281880432
PREFADE-S,NAS100_TRAIN,2013-09,18,13.291406170470509,0.7384114539150283,0.11826096135983552
PREFADE-S,NAS100_TRAIN,2013-10,18,21.29482454523577,1.183045808068654,0.3375145729338042
PREFADE-S,NAS100_TRAIN,2013-11,15,-0.9440415224157732,-0.06293610149438487,-0.35162119271463244
PREFADE-S,NAS100_TRAIN,2013-12,19,11.48576862058735,0.60451413792565,0.055851959542808416
PREFADE-S,NAS100_TRAIN,2014-01,10,15.804383342181154,1.5804383342181154,0.1839539726871097
PREFADE-S,NAS100_TRAIN,2014-02,14,32.41282974513342,2.3152021246523873,0.7279639278349127
PREFADE-S,NAS100_TRAIN,2014-03,16,-15.40072924131664,-0.96254557758229,-0.5821601947742232
PREFADE-S,NAS100_TRAIN,2014-04,14,-14.531737850426452,-1.037981275030461,-0.35361155748252304
PREFADE-S,NAS100_TRAIN,2014-05,16,43.232862037710674,2.702053877356917,0.5925130630477303
PREFADE-S,NAS100_TRAIN,2014-06,12,10.960419722071492,0.9133683101726243,0.12355345216182297
PREFADE-S,NAS100_TRAIN,2014-07,21,-21.791103857323378,-1.0376716122534941,-0.19876854282980044
PREFADE-S,NAS100_TRAIN,2014-08,13,9.147322415282815,0.7036401857909858,0.30971949245652763
PREFADE-S,NAS100_TRAIN,2014-09,13,23.386771975096508,1.7989824596228083,0.018297347382887814
PREFADE-S,NAS100_TRAIN,2014-10,14,31.005462835597882,2.21467591682842,0.7448591049176354
PREFADE-S,NAS100_TRAIN,2014-11,15,19.76800244084643,1.317866829389762,0.16103536990142242
PREFADE-S,NAS100_TRAIN,2014-12,20,69.39852618525492,3.469926309262746,0.4723099052656582
PREFADE-S,NAS100_VAL,2015-01,16,30.7459020870333,1.9216188804395813,0.39179341463977124
PREFADE-S,NAS100_VAL,2015-02,13,0.8146789219999846,0.0626676093846142,-0.05701527238940492
PREFADE-S,NAS100_VAL,2015-03,15,-17.70568965132952,-1.1803793100886348,-0.520722517317733
PREFADE-S,NAS100_VAL,2015-04,10,3.0544345280986818,0.3054434528098682,0.05264842478564322
PREFADE-S,NAS100_VAL,2015-05,16,6.687814561523737,0.4179884100952336,0.4618188221407583
PREFADE-S,NAS100_VAL,2015-06,9,11.588375834159706,1.287597314906634,0.4164318443531104
PREFADE-S,NAS100_VAL,2015-07,15,-9.399517273802303,-0.6266344849201535,-0.39465617909399264
PREFADE-S,NAS100_VAL,2015-08,8,19.594029056484942,2.4492536320606177,-0.46516243724310996
PREFADE-S,NAS100_VAL,2015-09,7,91.7440466058888,13.106292372269829,0.7866912811393403
PREFADE-S,NAS100_VAL,2015-10,9,14.206828253011736,1.5785364725568596,-0.36528712272640973
PREFADE-S,NAS100_VAL,2015-11,14,-0.026008459717559163,-0.0018577471226827974,0.07624163483924425
PREFADE-S,NAS100_VAL,2015-12,9,113.40154940424145,12.600172156026828,1.5823034378425906
PREFADE-S,NAS100_VAL,2016-01,6,110.09389715042835,18.348982858404725,1.2843370907440828
PREFADE-S,NAS100_VAL,2016-02,12,61.31305803970645,5.10942150330887,0.6623066668532588
PREFADE-S,NAS100_VAL,2016-03,6,22.39596067682396,3.7326601128039933,0.34999739885099457
PREFADE-S,NAS100_VAL,2016-04,7,-7.924808568266599,-1.1321155097523712,-0.05967750312487809
PREFADE-S,NAS100_VAL,2016-05,10,-2.9739438920987595,-0.29739438920987593,0.009968693752015433
PREFADE-S,NAS100_VAL,2016-06,8,1.0405658349582154,0.13007072936977693,-0.25360185349244646
PREFADE-S,NAS100_VAL,2016-07,7,-17.494332837730326,-2.4991904053900464,-0.6843508913556293
PREFADE-S,NAS100_VAL,2016-08,12,16.086389151189906,1.3405324292658254,0.28024632968324026
PREFADE-S,NAS100_VAL,2016-09,16,-25.346410096904037,-1.5841506310565023,-0.18464288956925967
PREFADE-S,NAS100_VAL,2016-10,14,-34.199037574951035,-2.442788398210788,-1.0828105063914226
PREFADE-S,NAS100_VAL,2016-11,14,-49.7252390378826,-3.551802788420186,-0.5549482206583483
PREFADE-S,NAS100_VAL,2016-12,16,45.481350218431544,2.8425843886519715,1.0436325554067791
PREFADE-S,NAS100_VAL,2017-01,14,-48.96082110046336,-3.4972015071759546,-0.838231436978991
PREFADE-S,NAS100_VAL,2017-02,14,-22.465064741460083,-1.604647481532863,-0.20132690833964517
PREFADE-S,NAS100_VAL,2017-03,14,-13.393557542471171,-0.9566826816050836,-0.3035075402279467
PREFADE-S,NAS100_VAL,2017-04,11,4.1568337716034875,0.37789397923668067,-0.6079075355858164
PREFADE-S,NAS100_VAL,2017-05,15,-52.600925830729466,-3.5067283887152976,-0.487956447360954
PREFADE-S,NAS100_VAL,2017-06,12,-65.92455068668733,-5.493712557223944,-0.9184179595939993
PREFADE-S,NAS100_VAL,2017-07,24,-58.55935537591267,-2.439973140663028,-0.5455502101524684
PREFADE-S,NAS100_VAL,2017-08,15,8.249969478240018,0.5499979652160012,-0.2966040863829646
PREFADE-S,NAS100_VAL,2017-09,15,-40.464100077901094,-2.697606671860073,-0.4500452811525713
PREFADE-S,NAS100_VAL,2017-10,21,2.804339358708603,0.13353996946231442,0.10776382189313165
PREFADE-S,NAS100_VAL,2017-11,12,4.055755362424861,0.3379796135354051,-0.05747821656776447
PREFADE-S,NAS100_VAL,2017-12,13,-32.437282653051625,-2.495175588696279,-0.4232916759891302
PREFADE-S,NAS100_VAL,2018-01,12,114.58520565691197,9.548767138075997,1.4961640883818321
PREFADE-S,NAS100_VAL,2018-02,12,-88.24117445639513,-7.353431204699594,-0.6131548974534382
PREFADE-S,NAS100_VAL,2018-03,9,20.095606290800788,2.2328451434223098,0.12399186898232337
PREFADE-S,NAS100_VAL,2018-04,11,-50.61075766476915,-4.600977969524468,-0.654997165356045
PREFADE-S,NAS100_VAL,2018-05,16,20.072927571414766,1.2545579732134229,0.018395247199574402
PREFADE-S,NAS100_VAL,2018-06,9,-107.18053355499887,-11.908948172777652,-1.4988062721639166
PREFADE-S,NAS100_VAL,2018-07,12,7.686720570297439,0.6405600475247866,0.26647403461321933
PREFADE-S,NAS100_VAL,2018-08,11,-46.22149620762593,-4.201954200693266,0.10860907273712767
PREFADE-S,NAS100_VAL,2018-09,11,-31.925037244894156,-2.902276113172196,-0.21564506110840165
PREFADE-S,NAS100_VAL,2018-10,12,-117.58793062394307,-9.798994218661923,-0.6898453215769383
PREFADE-S,NAS100_VAL,2018-11,9,-49.49879348285867,-5.499865942539852,-0.30615599733521887
PREFADE-S,NAS100_VAL,2018-12,9,-22.630443450661005,-2.5144937167401116,-0.26974476038829054
PREFADE-S,NAS100_vault_2019_20,2019-01,10,-227.16014513068967,-22.716014513068966,-2.023720847620102
PREFADE-S,NAS100_vault_2019_20,2019-02,10,-23.480229394191156,-2.3480229394191157,-0.16896572764691226
PREFADE-S,NAS100_vault_2019_20,2019-03,9,-38.72606311153231,-4.302895901281368,-0.32195431855296786
PREFADE-S,NAS100_vault_2019_20,2019-04,13,29.535959891221864,2.271996914709374,0.10309885034367411
PREFADE-S,NAS100_vault_2019_20,2019-05,9,-22.341297157758163,-2.482366350862018,-0.3046287874894971
PREFADE-S,NAS100_vault_2019_20,2019-06,5,-146.43491912899117,-29.286983825798234,-1.759600652730504
PREFADE-S,NAS100_vault_2019_20,2019-07,15,-28.488752704102808,-1.8992501802735204,-0.05735733487477605
PREFADE-S,NAS100_vault_2019_20,2019-08,9,-9.46552777866691,-1.0517253087407679,-0.11095121186795082
PREFADE-S,NAS100_vault_2019_20,2019-09,9,45.836863920557334,5.092984880061926,0.9710991608696316
PREFADE-S,NAS100_vault_2019_20,2019-10,12,25.356507281102495,2.113042273425208,0.1789642771250571
PREFADE-S,NAS100_vault_2019_20,2019-11,8,32.12907539322532,4.016134424153165,0.3110780729718731
PREFADE-S,NAS100_vault_2019_20,2019-12,14,-107.64102305684901,-7.688644504060643,-1.2482687100476781
PREFADE-S,NAS100_vault_2019_20,2020-01,8,144.86606662701342,18.108258328376678,1.3464839213920448
PREFADE-S,NAS100_vault_2019_20,2020-02,4,51.43960103244626,12.859900258111566,-0.460884031828688
