time,log_rv26,niveau_lisse
2021-02-21,-0.3545262622199895,-0.35452626159001555
2021-02-28,-0.203417316914385,-0.20341731782888006
2021-03-07,-0.2557785703668312,-0.255778570088412
2021-03-14,-0.246193053560982,-0.24619305351780757
2021-03-21,-0.22700146032041343,-0.22700146038681696
2021-03-28,-0.22258429023006238,-0.2225842902859551
2021-04-04,-0.23060294986563476,-0.23060294982038565
2021-04-11,-0.22855393100604784,-0.22855393092509288
2021-04-18,-0.20849287343235023,-0.20849287329318564
2021-04-25,-0.15746845066729662,-0.15746845084291028
2021-05-02,-0.14551711717620638,-0.14551711725578326
2021-05-09,-0.15127121120408388,-0.15127121072519156
2021-05-16,-0.05047435977305684,-0.05047435982408495
2021-05-23,0.038969014499706155,0.03896901409042018
2021-05-30,0.037348471081111195,0.03734847108458775
2021-06-06,0.036501440814528996,0.03650144082864368
2021-06-13,0.03879484934833982,0.03879484924281174
2021-06-20,0.017608829845256732,0.017608829900897602
2021-06-27,0.008802601782035816,0.00880260157998728
2021-07-04,-0.04495833471773959,-0.0449583345771663
2021-07-11,-0.06744247544410237,-0.06744247533162279
2021-07-18,-0.0649005197796161,-0.06490051980154025
2021-07-25,-0.06723657291953282,-0.06723657283104545
2021-08-01,-0.04988466510131946,-0.049884665265964856
2021-08-08,-0.06916546891652559,-0.06916546908747132
2021-08-15,-0.12648077363834742,-0.1264807735384978
2021-08-22,-0.16158007951642298,-0.1615800797491664
2021-08-29,-0.2484635409496298,-0.24846354064390175
2021-09-05,-0.2673241643682599,-0.2673241644065022
2021-09-12,-0.2946934892116055,-0.29469348908973786
2021-09-19,-0.2949479319697416,-0.2949479319167938
2021-09-26,-0.28342177678747404,-0.2834217767456767
2021-10-03,-0.26259593920172275,-0.2625959391709356
2021-10-10,-0.23492012615067562,-0.23492012620221392
2021-10-17,-0.21871130340679656,-0.21871130364079708
2021-10-24,-0.2545663276638402,-0.2545663276581395
2021-10-31,-0.28915298783419385,-0.28915298768039577
2021-11-07,-0.2895204127307675,-0.2895204132868833
2021-11-14,-0.4136205977138644,-0.41362059815349506
2021-11-21,-0.6355362324981862,-0.6355362314600814
2021-11-28,-0.6264791785320728,-0.6264791781722232
2021-12-05,-0.537357539609436,-0.5373575400876475
2021-12-12,-0.5546353647763503,-0.5546353647547027
2021-12-19,-0.5670966971588626,-0.5670966970647752
2021-12-26,-0.558624102630359,-0.5586241025731695
2022-01-02,-0.5374271526687989,-0.5374271525577542
2022-01-09,-0.49152335387286095,-0.491523354170772
2022-01-16,-0.5119031479635993,-0.5119031475854718
2022-01-23,-0.4481516328943574,-0.4481516333554033
2022-01-30,-0.486980333500672,-0.48698033329154666
2022-02-06,-0.47927978522907405,-0.4792797853259635
2022-02-13,-0.49313661439991807,-0.4931366142878994
2022-02-20,-0.48206989824963214,-0.48206989829716757
2022-02-27,-0.4815795528756911,-0.48157955292119775
2022-03-06,-0.4912141922240863,-0.4912141923202277
2022-03-13,-0.5222397858132071,-0.5222397855682279
2022-03-20,-0.4987588341269149,-0.49875883413592664
2022-03-27,-0.47728294359298035,-0.47728294384151065
2022-04-03,-0.5111036956103446,-0.5111036955869599
2022-04-10,-0.5397214571062697,-0.5397214571859548
2022-04-17,-0.5860686966773004,-0.5860686964676094
2022-04-24,-0.5857608120496324,-0.5857608120602914
2022-05-01,-0.5878245063676099,-0.5878245062410626
2022-05-08,-0.5617321401998975,-0.5617321403082265
2022-05-15,-0.5597423963643016,-0.5597423964442106
2022-05-22,-0.575531980309133,-0.575531980238239
2022-05-29,-0.5755480428663229,-0.5755480430915065
2022-06-05,-0.6256662531376026,-0.6256662528138022
2022-06-12,-0.6037406115158805,-0.6037406108660113
2022-06-19,-0.43722258545065407,-0.4372225863040644
2022-06-26,-0.4605837557074265,-0.46058375558276465
2022-07-03,-0.45620833640812525,-0.4562083363900189
2022-07-10,-0.447804348829184,-0.44780434889661086
2022-07-17,-0.45440246542847934,-0.45440246553440294
2022-07-24,-0.4845680111873451,-0.4845680110736552
2022-07-31,-0.48943816912731786,-0.4894381693240262
2022-08-07,-0.5380748647582592,-0.5380748644758423
2022-08-14,-0.5238753410887458,-0.5238753410862765
2022-08-21,-0.5091264208229668,-0.5091264208308627
2022-08-28,-0.49613430230718825,-0.4961343023706323
2022-09-04,-0.4972581372843185,-0.49725813713663813
2022-09-11,-0.4655238906082415,-0.4655238908143761
2022-09-18,-0.4796534818154635,-0.4796534820734269
2022-09-25,-0.5511785311920722,-0.5511785308509417
2022-10-02,-0.5468039011426507,-0.5468039011760772
2022-10-09,-0.5498665185753833,-0.5498665185717538
2022-10-16,-0.5521216008303289,-0.5521216008012864
2022-10-23,-0.547914885971987,-0.5479148859077435
2022-10-30,-0.5294143484794579,-0.5294143486822811
2022-11-06,-0.5560408740975888,-0.5560408733879898
2022-11-13,-0.42478546265713024,-0.42478546324282934
2022-11-20,-0.4238449320412914,-0.4238449320328804
2022-11-27,-0.42103298916322157,-0.42103298914913323
2022-12-04,-0.41508646605144833,-0.4150864661620959
2022-12-11,-0.4337584212091986,-0.43375842201461545
2022-12-18,-0.6316312657204682,-0.6316312648503898
2022-12-25,-0.6359163715216427,-0.635916371615683
2023-01-01,-0.6611249508508795,-0.6611249508448703
2023-01-08,-0.6849965199415641,-0.6849965191661005
2023-01-15,-0.5363316359562408,-0.5363316366233425
2023-01-22,-0.5360932779616555,-0.5360932779473512
2023-01-29,-0.5326722723530039,-0.5326722723527184
2023-02-05,-0.5291877627119752,-0.5291877627282969
2023-02-12,-0.5293347372251868,-0.5293347372509745
2023-02-19,-0.5352193301430812,-0.5352193302256835
2023-02-26,-0.5594824807151099,-0.5594824805650068
2023-03-05,-0.5503485193767131,-0.5503485195104473
2023-03-12,-0.5709696691700932,-0.5709696685336315
2023-03-19,-0.4499815411832116,-0.4499815417491698
2023-03-26,-0.45491606291651443,-0.4549160628930104
2023-04-02,-0.4546210596818816,-0.4546210596829996
2023-04-09,-0.45457480731310906,-0.4545748072906564
2023-04-16,-0.44953295903362794,-0.4495329589239741
2023-04-23,-0.42009372457335514,-0.420093724696827
2023-04-30,-0.41812630460377004,-0.41812630460059524
2023-05-07,-0.4154525113756789,-0.41545251220188656
2023-05-14,-0.5966054476732779,-0.5966054468585413
2023-05-21,-0.596483886409817,-0.5964838863991959
2023-05-28,-0.5939991886222502,-0.5939991885975444
2023-06-04,-0.5860175804322002,-0.5860175804120304
2023-06-11,-0.5735483001309901,-0.5735483002056297
2023-06-18,-0.5776859405368905,-0.5776859403017979
2023-06-25,-0.5295167554740943,-0.5295167557034313
2023-07-02,-0.5323738045042539,-0.5323738044732667
2023-07-09,-0.5283363563662562,-0.5283363568880863
2023-07-16,-0.6404032768622148,-0.6404032764413379
2023-07-23,-0.6588273563168262,-0.6588273562336227
2023-07-30,-0.658739105512041,-0.6587391055412756
2023-08-06,-0.6651553940552462,-0.6651553940981443
2023-08-13,-0.6811162878994936,-0.6811162877717727
2023-08-20,-0.6686599665189853,-0.6686599665997079
2023-08-27,-0.6741639859572208,-0.6741639859832
2023-09-03,-0.685448246571703,-0.6854482465275201
2023-09-10,-0.6869020595330859,-0.6869020609969202
2023-09-17,-1.0140510918842842,-1.0140510904129485
2023-09-24,-1.0138358623151085,-1.0138358621813937
2023-10-01,-0.9838698350273826,-0.9838698351638778
2023-10-08,-0.9842732559126169,-0.9842732560507078
2023-10-15,-1.0154011543924888,-1.015401154201349
2023-10-22,-1.004001495638678,-1.004001495200184
2023-10-29,-0.8950392488312536,-0.8950392493405388
2023-11-05,-0.8993902111445484,-0.8993902112370472
2023-11-12,-0.9243216544491953,-0.9243216543464845
2023-11-19,-0.926400488772832,-0.9264004887991599
2023-11-26,-0.934337147993946,-0.9343371479448984
2023-12-03,-0.9313609828342667,-0.9313609828166164
2023-12-10,-0.9244577079624898,-0.9244577078411088
2023-12-17,-0.8905478162280585,-0.8905478168831361
2023-12-24,-1.0023891488106111,-1.0023891482719005
2023-12-31,-0.9943702712520016,-0.9943702712936306
2024-01-07,-0.9956136227981108,-0.9956136226796909
2024-01-14,-0.9705091866684833,-0.9705091867783107
2024-01-21,-0.9698407524935961,-0.9698407525497073
2024-01-28,-0.9816567278829998,-0.9816567278455675
2024-02-04,-0.9851441902137315,-0.9851441898449992
2024-02-11,-0.9065907105610677,-0.906590711395651
2024-02-18,-1.013727508576335,-1.0137275080850965
2024-02-25,-1.0115663866292373,-1.0115663858566264
2024-03-03,-0.8375035293625915,-0.8375035301155838
2024-03-10,-0.8309773652856406,-0.830977365267098
2024-03-17,-0.8203255799437911,-0.8203255799767362
2024-03-24,-0.8170039080891394,-0.8170039081090307
2024-03-31,-0.8181079458792297,-0.8181079458150903
2024-04-07,-0.8049413051922938,-0.8049413051592715
2024-04-14,-0.7844273834722516,-0.7844273836294999
2024-04-21,-0.7989003668666915,-0.7989003670494927
2024-04-28,-0.8540456344326333,-0.854045634185465
2024-05-05,-0.8541972961847163,-0.8541972961094891
2024-05-12,-0.8376113319665094,-0.8376113319694303
2024-05-19,-0.8216752440883208,-0.8216752441687595
2024-05-26,-0.8236363323073833,-0.8236363323194366
2024-06-02,-0.8282791918994011,-0.8282791920027708
2024-06-09,-0.8559212452949202,-0.8559212452050049
2024-06-16,-0.8635576407642767,-0.8635576406281709
2024-06-23,-0.8409112313273359,-0.8409112314463828
2024-06-30,-0.8447521140979033,-0.8447521137335632
2024-07-07,-0.7675292903287646,-0.7675292906364195
2024-07-14,-0.758758023163124,-0.7587580230396952
2024-07-21,-0.7225245000762092,-0.7225245002345514
2024-07-28,-0.7215212574382218,-0.7215212569242465
2024-08-04,-0.6061612876402959,-0.6061612883736137
2024-08-11,-0.6539605623876111,-0.6539605622648689
2024-08-18,-0.6744503589142183,-0.6744503586959921
2024-08-25,-0.6463860111417234,-0.6463860117052076
2024-09-01,-0.7436938491469692,-0.743693848874303
2024-09-08,-0.7803349235053624,-0.7803349231954513
2024-09-15,-0.7480224637824178,-0.7480224638116714
2024-09-22,-0.7222187756886158,-0.7222187758519698
2024-09-29,-0.7327604602806943,-0.7327604602104831
2024-10-06,-0.7276805446479857,-0.7276805447269918
2024-10-13,-0.7401790758103454,-0.7401790755793676
2024-10-20,-0.7012863052048908,-0.7012863053956221
2024-10-27,-0.7048302308926285,-0.704830230879389
2024-11-03,-0.7054284250898463,-0.70542842472985
2024-11-10,-0.6259293948994201,-0.6259293951676077
2024-11-17,-0.6061006600901868,-0.6061006600980725
2024-11-24,-0.5880264573175417,-0.5880264574014498
2024-12-01,-0.5886213531080319,-0.5886213531020262
2024-12-08,-0.5878800157798705,-0.5878800158319565
2024-12-15,-0.5987275397109879,-0.5987275395449324
2024-12-22,-0.5726286164002558,-0.57262861651013
2024-12-29,-0.5709761036850828,-0.5709761039386246
2025-01-05,-0.6257352872653071,-0.6257352870258773
2025-01-12,-0.6272226320409774,-0.6272226321353157
2025-01-19,-0.6496997379497943,-0.6496997378518954
2025-01-26,-0.6503948550044311,-0.6503948554806525
2025-02-02,-0.7570466428960149,-0.7570466423987621
2025-02-09,-0.7530623817839504,-0.7530623818013565
2025-02-16,-0.7529509092937541,-0.7529509094103609
2025-02-23,-0.7787838253629293,-0.7787838256562847
2025-03-02,-0.8698867101054817,-0.8698867090845527
2025-03-09,-0.733838412483721,-0.7338384131707236
2025-03-16,-0.7506444909174774,-0.7506444909040451
2025-03-23,-0.7644619385767862,-0.7644619384662653
2025-03-30,-0.7536890752695061,-0.7536890752957205
2025-04-06,-0.7487487573000833,-0.7487487572504976
2025-04-13,-0.7327758992429143,-0.7327758994659141
2025-04-20,-0.7664193087771708,-0.7664193084796105
2025-04-27,-0.7338571457419719,-0.7338571458875636
2025-05-04,-0.7336883405822675,-0.733688340883471
2025-05-11,-0.8005356793032018,-0.8005356792522054
2025-05-18,-0.8560365825652843,-0.8560365824870153
2025-05-25,-0.8941230816368863,-0.8941230814374621
2025-06-01,-0.8878387879063036,-0.8878387879612007
2025-06-08,-0.8937688221761163,-0.8937688221845719
2025-06-15,-0.9015801724072732,-0.9015801725803777
2025-06-22,-0.9479063556390618,-0.947906355307958
2025-06-29,-0.9205637276669965,-0.9205637278552677
2025-07-06,-0.935110449082326,-0.9351104489029355
2025-07-13,-0.9097437600487251,-0.9097437602569663
2025-07-20,-0.9307096042225393,-0.930709604128626
2025-07-27,-0.9307802545711317,-0.9307802546033277
2025-08-03,-0.938014335442807,-0.9380143353836355
2025-08-10,-0.9320830953750943,-0.93208309539061
2025-08-17,-0.9296040254703907,-0.9296040254300356
2025-08-24,-0.9181461640025026,-0.9181461639907411
2025-08-31,-0.9040714282594168,-0.9040714292679284
2025-09-07,-1.1143850689440045,-1.1143850679793317
2025-09-14,-1.1100642340212128,-1.1100642340644125
2025-09-21,-1.1153551121187077,-1.115355112154549
2025-09-28,-1.1286205039194628,-1.1286205037715589
2025-10-05,-1.1089780750923406,-1.1089780750040639
2025-10-12,-1.0696945491088476,-1.069694549108477
2025-10-19,-1.0303285785019305,-1.030328578909763
2025-10-26,-1.0817031207286958,-1.0817031204207213
2025-11-02,-1.064555006867261,-1.0645550071769805
2025-11-09,-1.1163178190132135,-1.1163178183725833
2025-11-16,-1.0255438900822351,-1.0255438903366862
2025-11-23,-0.991383939684433,-0.9913839397726938
2025-11-30,-0.9768615429354761,-0.9768615430018727
2025-12-07,-0.9771120246785878,-0.9771120246701388
2025-12-14,-0.9754826377470671,-0.9754826378002446
2025-12-21,-0.9856849365913128,-0.9856849367588605
2025-12-28,-1.0331656744385955,-1.0331656741503608
2026-01-04,-1.0165157489453125,-1.0165157493592418
2026-01-11,-1.0919628567252224,-1.0919628562941461
2026-01-18,-1.0714978067907057,-1.0714978066922534
2026-01-25,-1.029127623261834,-1.0291276231229158
2026-02-01,-0.9558489009237986,-0.9558489012163406
2026-02-08,-0.9476591987323489,-0.9476591987692811
2026-02-15,-0.9476866904905811,-0.9476866904968617
2026-02-22,-0.9491115856124167,-0.9491115856275305
2026-03-01,-0.953899221456271,-0.9538992214818744
2026-03-08,-0.9643834761347909,-0.9643834757962645
2026-03-15,-0.8995474312207824,-0.8995474314581122
2026-03-22,-0.887515995106601,-0.8875159951592584
2026-03-29,-0.8872005553533121,-0.887200555637201
2026-04-05,-0.9500488612943125,-0.9500488610228925
2026-04-12,-0.9525076893857938,-0.9525076893097632
2026-04-19,-0.9380501070670476,-0.938050107095821
2026-04-26,-0.9299944510469329,-0.9299944510925129
2026-05-03,-0.9320800897162569,-0.9320800896656128
2026-05-10,-0.9228976987161255,-0.922897698970009
2026-05-17,-0.97020299744605,-0.9702029972406685
