time,equity
2024-11-03,82.94499321137658
2024-11-10,90.6665898059867
2024-11-17,96.83755182874745
2024-11-24,102.29605860906125
2024-12-01,101.95811098190623
2024-12-08,104.16168977737988
2024-12-15,106.6452377921685
2024-12-22,100.42226859209906
2024-12-29,99.3027162619924
2025-01-05,102.58370495929563
2025-01-12,99.89587207388811
2025-01-19,104.26466753620312
2025-01-26,105.50816581994656
2025-02-02,101.92844411989083
2025-02-09,101.19045327391117
2025-02-16,101.10607483744997
2025-02-23,101.0460884628321
2025-03-02,99.87881874358337
2025-03-09,90.82444964042134
2025-03-16,92.04512003538026
2025-03-23,94.20858986484326
2025-03-30,91.86268782803687
2025-04-06,89.038286111186
2025-04-13,92.75784372596883
2025-04-20,93.77233538222089
2025-04-27,99.53787350463357
2025-05-04,99.91176638812138
2025-05-11,106.26451720174822
2025-05-18,107.61441263248338
2025-05-25,109.53326480989796
2025-06-01,107.43866918834067
2025-06-08,107.42383025357714
2025-06-15,107.28156887495828
2025-06-22,104.22804150898853
2025-06-29,109.16661168375697
2025-07-06,109.70874275776572
2025-07-13,116.14183242764364
2025-07-20,115.08679236693234
2025-07-27,116.49819514929149
2025-08-03,113.07342655947554
2025-08-10,116.33341476655681
2025-08-17,115.2828821134612
2025-08-24,112.57863981649612
2025-08-31,109.13718888304493
2025-09-07,111.11703188757394
2025-09-14,113.82280919711366
2025-09-21,113.77312041769133
2025-09-28,111.68770199168193
2025-10-05,119.20228807851652
2025-10-12,113.66196667345923
2025-10-19,109.39545734378962
2025-10-26,113.26762023600395
2025-11-02,110.5090379592522
2025-11-09,106.73404487793951
2025-11-16,99.78238833860283
2025-11-23,94.94429435467649
2025-11-30,97.41650069881351
2025-12-07,97.05919309155723
2025-12-14,95.75436181478125
2025-12-21,96.04362611477714
2025-12-28,95.52354951294816
2026-01-04,97.91425922589332
2026-01-11,97.48897699111998
2026-01-18,99.8346859914557
2026-01-25,94.66182357066899
2026-02-01,88.35125279464168
2026-02-08,84.1229923786176
2026-02-15,83.84568965592237
2026-02-22,83.84568965592237
2026-03-01,83.84568965592237
2026-03-08,83.84568965592237
2026-03-15,83.84568965592237
2026-03-22,76.16895414459484
2026-03-29,73.87172807507139
2026-04-05,77.18089390859859
2026-04-12,79.15579015206907
2026-04-19,82.76146608114823
2026-04-26,87.95028856599595
2026-05-03,88.07391802255842
2026-05-10,92.11383534945392
2026-05-17,86.78445731901225
