candidate,instrument,split,t_entry,side,mae,mfe,pnl_pts
M2-CTX,SPX500,VAL,2015-02-09 14:51:00+00:00,-1,1.599999999999909,4.800000000000182,4.383097858115434
M2-CTX,SPX500,VAL,2015-02-11 18:29:00+00:00,1,1.599999999999909,5.400000000000091,4.686133004737712
M2-CTX,SPX500,VAL,2015-02-16 16:27:00+00:00,-1,1.3999999999996362,2.800000000000182,1.987674183247691
M2-CTX,SPX500,VAL,2015-02-16 17:26:00+00:00,1,2.200000000000273,2.599999999999909,0.599999999999909
M2-CTX,SPX500,VAL,2015-02-17 18:19:00+00:00,-1,1.0,4.0,0.1999999999998181
M2-CTX,SPX500,VAL,2015-02-19 16:35:00+00:00,-1,1.7999999999997272,5.400000000000091,4.810364877673692
M2-CTX,SPX500,VAL,2015-02-20 14:41:00+00:00,1,3.400000000000091,5.400000000000091,4.8602839956397474
M2-CTX,SPX500,VAL,2015-02-25 14:46:00+00:00,1,0.7999999999997272,2.200000000000273,1.8413855657322529
M2-CTX,SPX500,VAL,2015-02-27 14:38:00+00:00,-1,0.8000000000001819,2.0,1.2258568943225328
M2-CTX,SPX500,VAL,2015-03-02 15:12:00+00:00,-1,1.800000000000182,3.599999999999909,1.199999999999818
M2-CTX,SPX500,VAL,2015-03-03 14:50:00+00:00,1,7.200000000000273,1.7999999999997272,-5.4884781608052435
M2-CTX,SPX500,VAL,2015-03-03 16:43:00+00:00,1,1.199999999999818,8.600000000000364,8.10827598738797
M2-CTX,SPX500,VAL,2015-03-04 14:45:00+00:00,1,3.799999999999727,4.800000000000182,4.599999999999909
M2-CTX,SPX500,VAL,2015-03-09 13:32:00+00:00,-1,5.200000000000273,2.799999999999727,-5.000839332916712
M2-CTX,SPX500,VAL,2015-03-12 13:37:00+00:00,-1,7.799999999999727,0.40000000000009095,-7.199999999999818
M2-CTX,SPX500,VAL,2015-03-13 14:55:00+00:00,1,8.000000000000227,1.3999999999996362,-5.400000000000091
M2-CTX,SPX500,VAL,2015-03-17 15:17:00+00:00,1,2.0,5.400000000000091,5.055304512772182
M2-CTX,SPX500,VAL,2015-03-19 15:53:00+00:00,1,1.0,6.799999999999727,3.599999999999909
M2-CTX,SPX500,VAL,2015-03-24 13:42:00+00:00,1,0.6000000000003638,4.799999999999727,4.738154083364861
M2-CTX,SPX500,VAL,2015-03-25 13:31:00+00:00,-1,0.8000000000001819,4.0,3.672550933275488
M2-CTX,SPX500,VAL,2015-03-25 15:18:00+00:00,1,5.400000000000091,1.199999999999818,-5.287865206932111
M2-CTX,SPX500,VAL,2015-03-25 16:23:00+00:00,1,12.799999999999727,1.800000000000182,-10.599999999999909
M2-CTX,SPX500,VAL,2015-04-02 13:50:00+00:00,-1,5.400000000000091,3.599999999999909,3.1939059245610224
M2-CTX,SPX500,VAL,2015-04-06 13:33:00+00:00,-1,5.0,0.0,-4.552187264972872
M2-CTX,SPX500,VAL,2015-04-06 14:18:00+00:00,-1,15.400000000000091,1.199999999999818,-14.400000000000091
M2-CTX,SPX500,VAL,2015-04-07 13:47:00+00:00,-1,0.20000000000027285,5.799999999999727,5.199999999999818
M2-CTX,SPX500,VAL,2015-04-08 13:35:00+00:00,-1,4.800000000000182,3.0,2.9018620921669935
M2-CTX,SPX500,VAL,2015-04-09 13:36:00+00:00,-1,0.20000000000027285,6.599999999999909,5.715864654770485
M2-CTX,SPX500,VAL,2015-04-09 15:22:00+00:00,1,0.40000000000009095,5.599999999999909,5.428194563976831
M2-CTX,SPX500,VAL,2015-04-10 14:37:00+00:00,-1,4.400000000000091,0.7999999999997272,-4.32635012554374
M2-CTX,SPX500,VAL,2015-04-20 13:48:00+00:00,-1,3.400000000000091,3.799999999999727,0.3999999999996362
M2-CTX,SPX500,VAL,2015-04-23 14:03:00+00:00,-1,7.599999999999909,6.400000000000091,-7.551687050918645
M2-CTX,SPX500,VAL,2015-04-24 16:34:00+00:00,-1,0.40000000000009095,5.0,4.757325173231038
M2-CTX,SPX500,VAL,2015-04-28 14:04:00+00:00,1,5.599999999999909,0.8000000000001819,-4.996656560998872
M2-CTX,SPX500,VAL,2015-04-30 13:52:00+00:00,1,5.199999999999818,4.400000000000091,3.121669943042889
M2-CTX,SPX500,VAL,2015-05-01 13:31:00+00:00,-1,4.200000000000273,2.599999999999909,2.1797919658483806
M2-CTX,SPX500,VAL,2015-05-05 15:06:00+00:00,1,9.400000000000091,1.800000000000182,-8.992970437215718
M2-CTX,SPX500,VAL,2015-05-06 13:43:00+00:00,1,8.599999999999909,0.1999999999998181,-6.256092679549511
M2-CTX,SPX500,VAL,2015-05-13 15:01:00+00:00,1,0.599999999999909,6.800000000000182,1.599999999999909
M2-CTX,SPX500,VAL,2015-05-15 14:02:00+00:00,1,1.6000000000003638,4.0,1.0
M2-CTX,SPX500,VAL,2015-05-18 15:15:00+00:00,-1,5.400000000000091,1.0,-5.200000000000273
M2-CTX,SPX500,VAL,2015-05-19 13:36:00+00:00,1,1.400000000000091,4.399999999999636,3.980818067278051
M2-CTX,SPX500,VAL,2015-05-21 13:35:00+00:00,-1,3.199999999999818,0.0,-3.0
M2-CTX,SPX500,VAL,2015-05-21 13:47:00+00:00,-1,4.200000000000273,1.400000000000091,-4.134987966561312
M2-CTX,SPX500,VAL,2015-05-21 14:53:00+00:00,-1,4.200000000000273,1.599999999999909,-0.0
M2-CTX,SPX500,VAL,2015-05-26 13:52:00+00:00,1,8.599999999999909,2.0,-8.426306232033312
M2-CTX,SPX500,VAL,2015-05-29 14:44:00+00:00,1,5.300000000000182,6.0,5.767243775324914
M2-CTX,SPX500,VAL,2015-06-04 17:18:00+00:00,1,3.399999999999636,4.400000000000091,4.0
M2-CTX,SPX500,VAL,2015-06-10 14:08:00+00:00,-1,11.599999999999909,1.0,-8.31939728120733
M2-CTX,SPX500,VAL,2015-06-11 13:42:00+00:00,-1,3.099999999999909,5.199999999999818,4.062958926820102
M2-CTX,SPX500,VAL,2015-06-12 13:41:00+00:00,1,6.399999999999636,4.200000000000273,-2.599999999999909
M2-CTX,SPX500,VAL,2015-06-16 13:36:00+00:00,-1,8.599999999999909,3.0,-8.599999999999909
M2-CTX,SPX500,VAL,2015-06-17 15:30:00+00:00,1,4.799999999999727,2.0,-3.964195804843712
M2-CTX,SPX500,VAL,2015-06-18 13:31:00+00:00,-1,9.300000000000182,2.5,-9.16664159094853
M2-CTX,SPX500,VAL,2015-06-19 13:31:00+00:00,1,4.699999999999818,0.5,-4.509975889641737
M2-CTX,SPX500,VAL,2015-06-23 14:51:00+00:00,1,2.600000000000364,2.799999999999727,2.3805981287509894
M2-CTX,SPX500,VAL,2015-06-24 14:31:00+00:00,-1,0.0,4.800000000000182,4.133122971472403
M2-CTX,SPX500,VAL,2015-06-24 16:03:00+00:00,1,5.400000000000091,1.599999999999909,-4.766456222985198
M2-CTX,SPX500,VAL,2015-06-30 16:33:00+00:00,1,0.6000000000003638,10.0,9.848798823547895
M2-CTX,SPX500,VAL,2015-07-02 15:09:00+00:00,1,5.700000000000273,0.5,-5.520449495716093
M2-CTX,SPX500,VAL,2015-07-06 14:46:00+00:00,-1,2.099999999999909,15.0,14.397478220069843
M2-CTX,SPX500,VAL,2015-07-07 13:31:00+00:00,1,9.800000000000182,2.5,-9.384047668584572
M2-CTX,SPX500,VAL,2015-07-07 14:08:00+00:00,1,12.299999999999955,9.099999999999909,8.507940411900563
M2-CTX,SPX500,VAL,2015-07-20 13:47:00+00:00,1,0.599999999999909,3.5,2.800000000000182
M2-CTX,SPX500,VAL,2015-07-21 14:45:00+00:00,1,5.199999999999818,0.8000000000001819,-4.800000000000182
M2-CTX,SPX500,VAL,2015-07-23 13:51:00+00:00,1,0.8000000000001819,4.799999999999727,4.799999999999727
M2-CTX,SPX500,VAL,2015-07-23 15:29:00+00:00,1,6.099999999999909,0.40000000000009095,-5.962393506206354
M2-CTX,SPX500,VAL,2015-07-24 13:32:00+00:00,1,5.699999999999818,1.599999999999909,-5.400000000000091
M2-CTX,SPX500,VAL,2015-07-27 13:37:00+00:00,1,1.5,11.200000000000273,11.040002589186315
M2-CTX,SPX500,VAL,2015-07-28 17:08:00+00:00,-1,6.399999999999636,0.40000000000009095,-5.699999999999818
M2-CTX,SPX500,VAL,2015-07-29 14:40:00+00:00,-1,4.899999999999636,1.400000000000091,-4.608456825279518
M2-CTX,SPX500,VAL,2015-07-30 13:40:00+00:00,1,5.199999999999818,0.20000000000027285,-5.193142873729812
M2-CTX,SPX500,VAL,2015-08-06 15:16:00+00:00,1,10.399999999999636,1.2000000000002728,-10.399999999999636
M2-CTX,SPX500,VAL,2015-08-07 15:16:00+00:00,1,5.400000000000091,0.40000000000009095,-1.099999999999909
M2-CTX,SPX500,VAL,2015-08-10 13:31:00+00:00,-1,10.099999999999909,0.1999999999998181,-9.999164824015224
M2-CTX,SPX500,VAL,2015-08-12 14:25:00+00:00,1,0.0,13.199999999999818,13.168320402989593
M2-CTX,SPX500,VAL,2015-08-13 13:41:00+00:00,1,3.600000000000364,6.699999999999818,6.299995683579709
M2-CTX,SPX500,VAL,2015-08-19 13:31:00+00:00,1,6.699999999999818,0.09999999999990905,-6.302151944751131
M2-CTX,SPX500,VAL,2015-08-19 14:46:00+00:00,1,5.199999999999818,9.800000000000182,9.161626840833833
M2-CTX,SPX500,VAL,2015-08-21 13:32:00+00:00,1,0.5,10.200000000000045,10.036020606993134
M2-CTX,SPX500,VAL,2015-08-21 14:38:00+00:00,1,14.099999999999909,2.400000000000091,-12.975146735200042
M2-CTX,SPX500,VAL,2015-09-02 14:49:00+00:00,1,0.5,12.0,11.596373860940957
M2-CTX,SPX500,VAL,2015-09-03 14:53:00+00:00,-1,2.1000000000001364,12.799999999999955,12.799999999999955
M2-CTX,SPX500,VAL,2015-09-14 13:37:00+00:00,1,7.300000000000182,3.699999999999818,-4.5
M2-CTX,SPX500,VAL,2015-09-15 14:23:00+00:00,-1,9.599999999999909,2.6000000000001364,-8.71385619060652
M2-CTX,SPX500,VAL,2015-09-16 13:34:00+00:00,-1,0.0,6.2999999999999545,5.511061537573369
M2-CTX,SPX500,VAL,2015-09-16 15:08:00+00:00,-1,5.400000000000091,0.2999999999999545,-5.099633961251811
M2-CTX,SPX500,VAL,2015-09-16 15:57:00+00:00,-1,7.7999999999999545,4.100000000000136,-5.399999999999864
M2-CTX,SPX500,VAL,2015-09-17 16:17:00+00:00,-1,4.7999999999999545,2.599999999999909,-3.947818764564772
M2-CTX,SPX500,VAL,2015-10-06 13:35:00+00:00,-1,6.600000000000136,3.0,-6.547934084855115
M2-CTX,SPX500,VAL,2015-10-09 17:11:00+00:00,1,0.20000000000004547,7.399999999999864,6.772743543181605
M2-CTX,SPX500,VAL,2015-10-14 13:41:00+00:00,-1,4.0,4.2000000000000455,3.461632515545716
M2-CTX,SPX500,VAL,2015-10-14 14:48:00+00:00,1,2.1000000000001364,5.399999999999864,5.220199968367069
M2-CTX,SPX500,VAL,2015-10-15 17:06:00+00:00,-1,7.399999999999864,1.400000000000091,-6.899999999999864
M2-CTX,SPX500,VAL,2015-10-16 13:31:00+00:00,-1,0.40000000000009095,3.400000000000091,3.257236566993697
M2-CTX,SPX500,VAL,2015-10-19 13:41:00+00:00,1,0.20000000000004547,7.199999999999818,7.171337430082303
M2-CTX,SPX500,VAL,2015-10-20 14:42:00+00:00,-1,1.400000000000091,5.599999999999909,5.422772932851103
M2-CTX,SPX500,VAL,2015-10-22 13:41:00+00:00,-1,10.0,0.0,-9.688020405922316
M2-CTX,SPX500,VAL,2015-10-27 14:23:00+00:00,1,0.7999999999997272,4.800000000000182,4.403889862128835
M2-CTX,SPX500,VAL,2015-10-27 17:26:00+00:00,1,0.0,6.399999999999636,6.335719143239658
M2-CTX,SPX500,VAL,2015-10-28 14:00:00+00:00,-1,3.599999999999909,1.2000000000002728,-3.3472156129987525
M2-CTX,SPX500,VAL,2015-10-28 15:59:00+00:00,-1,3.600000000000364,8.0,7.589432701876376
M2-CTX,SPX500,VAL,2015-10-30 13:53:00+00:00,1,2.799999999999727,6.600000000000364,5.765753601104279
M2-CTX,SPX500,VAL,2015-11-03 15:23:00+00:00,-1,4.5,1.2999999999997272,-4.0946590797911995
M2-CTX,SPX500,VAL,2015-11-03 18:07:00+00:00,-1,7.299999999999727,1.7000000000002728,0.20000000000027285
M2-CTX,SPX500,VAL,2015-11-04 15:02:00+00:00,1,0.29999999999972715,5.5,5.265254416600328
M2-CTX,SPX500,VAL,2015-11-04 16:07:00+00:00,1,5.0,4.699999999999818,-0.20000000000027285
M2-CTX,SPX500,VAL,2015-11-05 15:30:00+00:00,1,4.800000000000182,6.400000000000091,6.076263488519089
M2-CTX,SPX500,VAL,2015-11-06 15:02:00+00:00,1,5.400000000000091,6.800000000000182,6.742531079709806
M2-CTX,SPX500,VAL,2015-11-09 14:44:00+00:00,1,9.599999999999909,0.40000000000009095,-9.054704753136775
M2-CTX,SPX500,VAL,2015-11-11 15:37:00+00:00,1,2.0,7.0,6.75530444845208
M2-CTX,SPX500,VAL,2015-11-12 14:32:00+00:00,1,7.600000000000364,6.799999999999727,-0.6000000000003638
M2-CTX,SPX500,VAL,2015-11-13 15:06:00+00:00,1,7.900000000000091,6.2000000000000455,6.044286534988714
M2-CTX,SPX500,VAL,2015-11-17 16:34:00+00:00,-1,0.40000000000009095,9.800000000000182,9.779727837212704
M2-CTX,SPX500,VAL,2015-11-18 14:36:00+00:00,-1,8.800000000000182,3.199999999999818,-8.463045145143951
M2-CTX,SPX500,VAL,2015-12-01 14:45:00+00:00,-1,3.399999999999636,4.400000000000091,3.6661135860363174
M2-CTX,SPX500,VAL,2015-12-02 17:24:00+00:00,1,7.400000000000091,3.399999999999636,-7.004568702208417
M2-CTX,SPX500,VAL,2015-12-03 15:21:00+00:00,1,16.799999999999727,10.599999999999909,-16.057239275330176
M2-CTX,SPX500,VAL,2015-12-04 15:27:00+00:00,-1,12.099999999999909,2.900000000000091,-11.862039008717602
M2-CTX,SPX500,VAL,2015-12-04 18:08:00+00:00,-1,7.800000000000182,1.699999999999818,-3.700000000000273
M2-CTX,SPX500,VAL,2015-12-07 15:04:00+00:00,1,11.199999999999818,3.599999999999909,-10.86067115911419
M2-CTX,SPX500,VAL,2015-12-09 15:11:00+00:00,-1,5.199999999999818,11.599999999999909,11.224101680070817
M2-CTX,SPX500,VAL,2015-12-09 17:30:00+00:00,1,11.0,5.599999999999909,0.0
M2-CTX,SPX500,VAL,2015-12-14 16:39:00+00:00,1,0.40000000000009095,16.399999999999864,16.212360066478595
M2-CTX,SPX500,VAL,2015-12-17 15:20:00+00:00,1,13.599999999999909,5.400000000000091,-11.787929323677872
M2-CTX,SPX500,VAL,2015-12-18 15:12:00+00:00,1,9.200000000000045,5.399999999999864,-8.408823588536052
M2-CTX,SPX500,VAL,2015-12-18 17:53:00+00:00,1,12.600000000000136,10.599999999999909,-9.0
M2-CTX,SPX500,VAL,2015-12-22 18:01:00+00:00,-1,8.400000000000091,2.199999999999818,-7.891342015172086
M2-CTX,SPX500,VAL,2015-12-24 17:20:00+00:00,-1,2.0,5.0,3.976984475320478
M2-CTX,SPX500,VAL,2015-12-30 14:36:00+00:00,1,3.0,2.799999999999727,-1.2000000000002728
M2-CTX,SPX500,VAL,2016-01-08 16:28:00+00:00,1,5.599999999999909,13.0,-4.599999999999909
M2-CTX,SPX500,VAL,2016-01-13 15:32:00+00:00,1,11.200000000000045,6.400000000000091,-10.727787933286436
M2-CTX,SPX500,VAL,2016-01-20 17:24:00+00:00,1,3.3999999999998636,28.40000000000009,28.028111947627394
M2-CTX,SPX500,VAL,2016-01-25 16:09:00+00:00,1,1.599999999999909,10.200000000000045,9.617131306508554
M2-CTX,SPX500,VAL,2016-01-26 14:36:00+00:00,-1,15.600000000000136,9.599999999999909,-11.799999999999955
M2-CTX,SPX500,VAL,2016-01-27 14:39:00+00:00,-1,3.3999999999998636,6.0,5.007680169151627
M2-CTX,SPX500,VAL,2016-01-27 16:33:00+00:00,-1,8.599999999999909,0.40000000000009095,-8.182481108146476
M2-CTX,SPX500,VAL,2016-01-28 15:35:00+00:00,1,1.7999999999999545,14.200000000000045,13.812466456871562
M2-CTX,SPX500,VAL,2016-01-29 17:18:00+00:00,-1,15.199999999999818,0.8000000000001819,-11.399999999999864
M2-CTX,SPX500,VAL,2016-02-02 14:39:00+00:00,1,10.200000000000045,4.0,-8.200000000000045
M2-CTX,SPX500,VAL,2016-02-03 15:10:00+00:00,1,16.799999999999955,0.6000000000001364,-15.829136474415918
M2-CTX,SPX500,VAL,2016-02-05 14:38:00+00:00,1,10.400000000000091,3.400000000000091,-9.460326325325923
M2-CTX,SPX500,VAL,2016-02-05 15:49:00+00:00,1,15.599999999999909,1.400000000000091,-14.790781238101317
M2-CTX,SPX500,VAL,2016-02-09 14:31:00+00:00,1,0.20000000000004547,15.200000000000045,14.285303858227508
M2-CTX,SPX500,VAL,2016-02-12 16:16:00+00:00,-1,7.0,6.2000000000000455,-7.0
M2-CTX,SPX500,VAL,2016-02-16 15:06:00+00:00,1,3.599999999999909,9.400000000000091,8.799999999999955
M2-CTX,SPX500,VAL,2016-02-18 16:01:00+00:00,1,5.199999999999818,5.400000000000091,3.400000000000091
M2-CTX,SPX500,VAL,2016-02-19 14:39:00+00:00,1,4.400000000000091,11.0,10.05537036839496
M2-CTX,SPX500,VAL,2016-02-23 15:55:00+00:00,1,5.0,2.7999999999999545,-3.400000000000091
M2-CTX,SPX500,VAL,2016-02-29 16:37:00+00:00,-1,0.599999999999909,15.200000000000045,14.835518690626941
M2-CTX,SPX500,VAL,2016-03-01 17:07:00+00:00,-1,10.399999999999864,2.400000000000091,-9.599999999999909
M2-CTX,SPX500,VAL,2016-03-02 15:42:00+00:00,1,0.0,8.600000000000136,8.581207600486096
M2-CTX,SPX500,VAL,2016-03-03 15:15:00+00:00,1,0.0,7.599999999999909,6.706440086146358
M2-CTX,SPX500,VAL,2016-03-04 16:10:00+00:00,-1,7.399999999999864,8.0,6.400000000000091
M2-CTX,SPX500,VAL,2016-03-07 15:40:00+00:00,-1,7.0,3.6000000000001364,-6.336058895776887
M2-CTX,SPX500,VAL,2016-03-07 17:11:00+00:00,-1,3.800000000000182,8.199999999999818,7.732820418631491
M2-CTX,SPX500,VAL,2016-03-10 16:05:00+00:00,1,14.399999999999864,4.600000000000136,0.20000000000004547
M2-CTX,SPX500,VAL,2016-03-14 13:53:00+00:00,1,1.3999999999998636,3.6000000000001364,3.420492716646322
M2-CTX,SPX500,VAL,2016-03-16 17:14:00+00:00,1,1.400000000000091,10.0,5.458518829567993
M2-CTX,SPX500,VAL,2016-03-18 14:12:00+00:00,-1,2.800000000000182,6.0,5.599999999999909
M2-CTX,SPX500,VAL,2016-03-22 16:56:00+00:00,-1,1.800000000000182,7.399999999999864,3.199999999999818
M2-CTX,SPX500,VAL,2016-03-23 14:07:00+00:00,1,3.2000000000000455,6.199999999999818,2.199999999999818
M2-CTX,SPX500,VAL,2016-03-29 16:31:00+00:00,-1,10.399999999999864,4.0,-10.011651572933033
M2-CTX,SPX500,VAL,2016-03-31 13:50:00+00:00,-1,1.599999999999909,4.200000000000273,4.0073291734588565
M2-CTX,SPX500,VAL,2016-04-01 15:41:00+00:00,-1,10.199999999999818,6.400000000000091,-7.800000000000182
M2-CTX,SPX500,VAL,2016-04-04 14:54:00+00:00,1,4.400000000000091,5.0,-0.8000000000001819
M2-CTX,SPX500,VAL,2016-04-06 13:39:00+00:00,1,2.0,6.399999999999864,5.986239588445869
M2-CTX,SPX500,VAL,2016-04-06 17:13:00+00:00,-1,6.800000000000182,7.399999999999636,-6.400000000000091
M2-CTX,SPX500,VAL,2016-04-07 14:31:00+00:00,1,13.200000000000045,2.199999999999818,-12.805722980426253
M2-CTX,SPX500,VAL,2016-04-12 14:54:00+00:00,-1,7.199999999999818,1.2000000000002728,-6.854719187831506
M2-CTX,SPX500,VAL,2016-04-18 13:56:00+00:00,-1,8.400000000000091,0.599999999999909,-8.37706400622119
M2-CTX,SPX500,VAL,2016-04-21 13:38:00+00:00,1,5.200000000000273,0.7999999999997272,-4.600000000000364
M2-CTX,SPX500,VAL,2016-04-21 14:17:00+00:00,1,1.0,7.0,6.793906408951898
M2-CTX,SPX500,VAL,2016-04-22 15:05:00+00:00,1,1.0,5.599999999999909,5.3391774004426225
M2-CTX,SPX500,VAL,2016-04-26 14:51:00+00:00,1,2.0,5.0,4.477354286910213
M2-CTX,SPX500,VAL,2016-04-27 13:37:00+00:00,-1,1.1000000000003638,1.5,1.459856122153269
M2-CTX,SPX500,VAL,2016-04-27 14:23:00+00:00,1,3.400000000000091,1.199999999999818,-3.132726272036507
M2-CTX,SPX500,VAL,2016-04-29 13:47:00+00:00,1,7.600000000000364,0.7999999999997272,-7.574330936223305
M2-CTX,SPX500,VAL,2016-04-29 15:37:00+00:00,1,2.599999999999909,10.0,8.200000000000273
M2-CTX,SPX500,VAL,2016-05-02 14:16:00+00:00,-1,1.199999999999818,5.0,4.906009870870548
M2-CTX,SPX500,VAL,2016-05-02 17:20:00+00:00,-1,6.800000000000182,0.1999999999998181,-5.0
M2-CTX,SPX500,VAL,2016-05-05 15:23:00+00:00,1,6.600000000000136,6.0,-3.6000000000001364
M2-CTX,SPX500,VAL,2016-05-11 14:36:00+00:00,-1,0.0,5.800000000000182,4.825083437565809
M2-CTX,SPX500,VAL,2016-05-11 17:27:00+00:00,1,6.0,1.3999999999996362,-5.023993406976842
M2-CTX,SPX500,VAL,2016-05-12 15:08:00+00:00,1,4.199999999999818,8.800000000000182,8.18497715057265
M2-CTX,SPX500,VAL,2016-05-13 13:40:00+00:00,-1,1.800000000000182,8.599999999999909,7.907292672687618
M2-CTX,SPX500,VAL,2016-05-16 15:02:00+00:00,-1,10.599999999999909,1.400000000000091,-10.350014084379836
M2-CTX,SPX500,VAL,2016-05-18 13:36:00+00:00,1,1.0,4.400000000000091,4.350985159725951
M2-CTX,SPX500,VAL,2016-05-18 14:14:00+00:00,-1,6.200000000000273,3.7999999999999545,-5.701147319957272
M2-CTX,SPX500,VAL,2016-05-20 13:51:00+00:00,-1,4.599999999999909,3.599999999999909,2.199999999999818
M2-CTX,SPX500,VAL,2016-05-24 13:38:00+00:00,-1,12.400000000000091,0.599999999999909,-11.966915137044907
M2-CTX,SPX500,VAL,2016-05-25 14:07:00+00:00,-1,3.0,2.599999999999909,-2.0
M2-CTX,SPX500,VAL,2016-05-31 15:31:00+00:00,1,4.800000000000182,0.3999999999996362,-4.592182843626688
M2-CTX,SPX500,VAL,2016-06-01 13:38:00+00:00,1,0.0,7.200000000000273,7.186725585263048
M2-CTX,SPX500,VAL,2016-06-03 14:21:00+00:00,1,0.0,12.400000000000091,11.774363867892589
M2-CTX,SPX500,VAL,2016-06-06 13:47:00+00:00,-1,4.599999999999909,3.800000000000182,2.5342088213228635
M2-CTX,SPX500,VAL,2016-06-14 14:49:00+00:00,1,4.400000000000091,5.799999999999727,4.924535336752797
M2-CTX,SPX500,VAL,2016-06-16 13:46:00+00:00,1,6.0,6.0,5.862806846424974
M2-CTX,SPX500,VAL,2016-06-17 14:31:00+00:00,1,4.199999999999818,5.800000000000182,5.800000000000182
M2-CTX,SPX500,VAL,2016-06-21 14:41:00+00:00,1,1.3999999999996362,3.0,2.3626080904937226
M2-CTX,SPX500,VAL,2016-06-22 14:29:00+00:00,-1,5.0,1.400000000000091,-4.910985177410112
M2-CTX,SPX500,VAL,2016-06-27 14:15:00+00:00,1,12.400000000000091,2.599999999999909,-7.600000000000136
M2-CTX,SPX500,VAL,2016-06-30 16:19:00+00:00,-1,10.800000000000182,0.40000000000009095,-6.599999999999909
M2-CTX,SPX500,VAL,2016-07-01 13:31:00+00:00,-1,5.799999999999727,0.40000000000009095,-5.399999999999636
M2-CTX,SPX500,VAL,2016-07-06 17:00:00+00:00,-1,5.0,5.799999999999727,-3.600000000000364
M2-CTX,SPX500,VAL,2016-07-07 13:48:00+00:00,-1,2.0,5.0,4.6214826481427735
M2-CTX,SPX500,VAL,2016-07-07 17:03:00+00:00,1,4.0,6.399999999999636,6.178025654266094
M2-CTX,SPX500,VAL,2016-07-11 16:40:00+00:00,-1,1.0,6.199999999999818,6.039561865972246
M2-CTX,SPX500,VAL,2016-07-22 15:54:00+00:00,-1,4.400000000000091,0.0,-2.599999999999909
M2-CTX,SPX500,VAL,2016-07-25 15:40:00+00:00,1,1.599999999999909,5.799999999999727,5.799999999999727
M2-CTX,SPX500,VAL,2016-07-26 13:43:00+00:00,-1,2.200000000000273,7.599999999999909,3.399999999999636
M2-CTX,SPX500,VAL,2016-07-27 15:32:00+00:00,1,6.800000000000182,1.199999999999818,-6.46885689837336
M2-CTX,SPX500,VAL,2016-07-28 13:36:00+00:00,1,3.400000000000091,5.400000000000091,3.599999999999909
M2-CTX,SPX500,VAL,2016-08-01 13:36:00+00:00,1,3.599999999999909,5.0,4.830654189767301
M2-CTX,SPX500,VAL,2016-08-02 14:12:00+00:00,1,10.0,0.8000000000001819,-9.68879243870515
M2-CTX,SPX500,VAL,2016-08-03 14:12:00+00:00,-1,2.599999999999909,3.0,0.40000000000009095
M2-CTX,SPX500,VAL,2016-08-05 13:36:00+00:00,-1,4.800000000000182,0.1999999999998181,-4.68591286505216
M2-CTX,SPX500,VAL,2016-08-09 13:38:00+00:00,-1,1.800000000000182,0.7999999999997272,-1.800000000000182
M2-CTX,SPX500,VAL,2016-08-09 14:58:00+00:00,-1,1.599999999999909,3.799999999999727,3.608199357526246
M2-CTX,SPX500,VAL,2016-08-11 14:47:00+00:00,-1,3.0,2.0,0.3999999999996362
M2-CTX,SPX500,VAL,2016-08-15 14:27:00+00:00,-1,2.200000000000273,2.199999999999818,1.9765205957696708
M2-CTX,SPX500,VAL,2016-08-17 13:33:00+00:00,1,4.600000000000364,0.3999999999996362,-4.074027361619301
M2-CTX,SPX500,VAL,2016-08-18 14:58:00+00:00,-1,0.0,3.599999999999909,3.4789370394560137
M2-CTX,SPX500,VAL,2016-08-25 15:18:00+00:00,-1,0.0,4.599999999999909,4.599999999999909
M2-CTX,SPX500,VAL,2016-08-26 16:07:00+00:00,1,8.800000000000182,3.799999999999727,2.599999999999909
M2-CTX,SPX500,VAL,2016-08-29 14:06:00+00:00,-1,5.0,1.800000000000182,-1.599999999999909
M2-CTX,SPX500,VAL,2016-08-30 14:46:00+00:00,1,4.400000000000091,3.0,-0.8000000000001819
M2-CTX,SPX500,VAL,2016-08-31 13:32:00+00:00,1,3.400000000000091,1.800000000000182,-2.627890625191867
M2-CTX,SPX500,VAL,2016-08-31 16:06:00+00:00,1,3.400000000000091,5.599999999999909,5.458076217358212
M2-CTX,SPX500,VAL,2016-09-01 13:54:00+00:00,1,8.0,3.599999999999909,-6.540787312284465
M2-CTX,SPX500,VAL,2016-09-06 14:48:00+00:00,1,1.0,4.200000000000273,4.200000000000273
M2-CTX,SPX500,VAL,2016-09-07 13:31:00+00:00,1,1.0,2.400000000000091,2.400000000000091
M2-CTX,SPX500,VAL,2016-09-07 14:48:00+00:00,1,2.199999999999818,1.0,-2.1490419550791557
M2-CTX,SPX500,VAL,2016-09-07 16:13:00+00:00,1,2.599999999999909,3.600000000000364,3.600000000000364
M2-CTX,SPX500,VAL,2016-09-14 13:33:00+00:00,1,4.0,4.0,3.422671259614617
M2-CTX,SPX500,VAL,2016-09-15 14:52:00+00:00,-1,12.0,0.3999999999996362,-11.080928639122703
M2-CTX,SPX500,VAL,2016-09-16 14:26:00+00:00,1,0.1999999999998181,8.0,7.248605980924822
M2-CTX,SPX500,VAL,2016-09-19 16:19:00+00:00,1,7.799999999999727,1.800000000000182,-6.400000000000091
